ShipmentID,Route No,LegNumber,WasRolled,RolloverReason,PaymentStatus,DocumentSubmitted,WeatherSeverity,PortCongestion,GeoRiskFlag,CarrierNotification,ExternalNewsImpact
SHP101695,R003794,1,FALSE,NA,Pending,TRUE,Moderate,6,NA,NA,FALSE
SHP101696,R003795,1,FALSE,NA,Paid,TRUE,Low,3,NA,NA,FALSE
SHP101697,R003796,1,FALSE,NA,Overdue,TRUE,Low,3,Military,NA,TRUE
SHP101697,R003797,2,FALSE,NA,Overdue,TRUE,Low,6,NA,NA,FALSE
SHP101698,R003798,1,FALSE,NA,Paid,FALSE,Moderate,5,Embargo,NA,TRUE
SHP101698,R003799,2,TRUE,Feeder Delay,Paid,FALSE,Low,5,NA,Late Alert,FALSE
SHP101698,R003800,3,FALSE,NA,Paid,FALSE,Moderate,6,NA,NA,FALSE
SHP101699,R003801,1,FALSE,NA,Overdue,TRUE,Moderate,5,NA,NA,FALSE
SHP101699,R003802,2,FALSE,NA,Overdue,TRUE,High,7,NA,NA,TRUE
SHP101699,R003803,3,FALSE,NA,Overdue,TRUE,Low,2,NA,NA,TRUE
SHP101700,R003804,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,4,NA,Late Alert,TRUE
SHP101701,R003805,1,FALSE,NA,Overdue,TRUE,Moderate,8,Strike,NA,TRUE
SHP101701,R003806,2,TRUE,Carrier Overbooking,Overdue,TRUE,Low,2,NA,Late Alert,FALSE
SHP101701,R003807,3,FALSE,NA,Overdue,TRUE,Moderate,6,NA,NA,FALSE
SHP101702,R003808,1,TRUE,Hub Congestion,Paid,TRUE,Low,4,Protest,NA,TRUE
SHP101702,R003809,2,TRUE,Late Document,Paid,TRUE,Low,5,NA,NA,FALSE
SHP101702,R003810,3,FALSE,NA,Paid,TRUE,High,8,Strike,NA,TRUE
SHP101703,R003811,1,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP101703,R003812,2,FALSE,NA,Paid,TRUE,Moderate,3,NA,NA,FALSE
SHP101704,R003813,1,TRUE,Late Document,Overdue,FALSE,Low,6,NA,Late Alert,FALSE
SHP101704,R003814,2,TRUE,Hub Congestion,Overdue,FALSE,Moderate,9,NA,Late Alert,TRUE
SHP101704,R003815,3,TRUE,Hub Congestion,Overdue,FALSE,Moderate,6,NA,Blank Sailing,TRUE
SHP101705,R003816,1,TRUE,Carrier Overbooking,Pending,TRUE,Moderate,5,NA,NA,FALSE
SHP101705,R003817,2,TRUE,Vessel Omission,Pending,TRUE,Moderate,1,NA,Late Alert,FALSE
SHP101705,R003818,3,TRUE,Feeder Delay,Pending,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP101706,R003819,1,FALSE,NA,Overdue,TRUE,Low,6,NA,NA,FALSE
SHP101706,R003820,2,TRUE,Hub Congestion,Overdue,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP101706,R003821,3,TRUE,Feeder Delay,Overdue,TRUE,Moderate,6,NA,Blank Sailing,TRUE
SHP101707,R003822,1,TRUE,Late Document,Paid,FALSE,High,10,NA,Late Alert,TRUE
SHP101708,R003823,1,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,NA,TRUE
SHP101709,R003824,1,TRUE,Hub Congestion,Overdue,TRUE,High,10,NA,Late Alert,TRUE
SHP101709,R003825,2,TRUE,Hub Congestion,Overdue,TRUE,Low,5,Protest,Late Alert,TRUE
SHP101709,R003826,3,FALSE,NA,Overdue,TRUE,Moderate,4,Strike,NA,TRUE
SHP101710,R003827,1,TRUE,Vessel Omission,Overdue,TRUE,Low,6,Military,Late Alert,TRUE
SHP101710,R003828,2,FALSE,NA,Overdue,TRUE,Low,7,NA,NA,FALSE
SHP101710,R003829,3,TRUE,Vessel Omission,Overdue,TRUE,Low,5,NA,Late Alert,FALSE
SHP101711,R003830,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP101711,R003831,2,TRUE,Feeder Delay,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP101711,R003832,3,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP101712,R003833,1,TRUE,Hub Congestion,Overdue,TRUE,Moderate,9,NA,NA,TRUE
SHP101712,R003834,2,TRUE,Hub Congestion,Overdue,TRUE,High,10,NA,NA,TRUE
SHP101712,R003835,3,FALSE,NA,Overdue,TRUE,Moderate,4,NA,NA,FALSE
SHP101713,R003836,1,TRUE,Late Document,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP101713,R003837,2,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP101713,R003838,3,TRUE,Hub Congestion,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP101714,R003839,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,6,Military,Blank Sailing,TRUE
SHP101715,R003840,1,FALSE,NA,Paid,TRUE,Moderate,1,NA,NA,FALSE
SHP101716,R003841,1,FALSE,NA,Paid,TRUE,Low,4,NA,NA,FALSE
SHP101716,R003842,2,FALSE,NA,Paid,TRUE,Moderate,8,NA,NA,FALSE
SHP101717,R003843,1,TRUE,Late Document,Pending,TRUE,High,6,NA,NA,TRUE
SHP101717,R003844,2,FALSE,NA,Pending,TRUE,Low,4,Military,NA,TRUE
SHP101717,R003845,3,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP101718,R003846,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP101718,R003847,2,FALSE,NA,Paid,TRUE,Moderate,8,NA,NA,FALSE
SHP101718,R003848,3,TRUE,Late Document,Paid,TRUE,Low,5,Strike,Late Alert,TRUE
SHP101719,R003849,1,FALSE,NA,Paid,TRUE,Moderate,3,NA,NA,FALSE
SHP101719,R003850,2,TRUE,Feeder Delay,Paid,TRUE,High,8,NA,Late Alert,TRUE
SHP101719,R003851,3,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP101720,R003852,1,TRUE,Carrier Overbooking,Overdue,TRUE,Low,6,NA,Late Alert,FALSE
SHP101721,R003853,1,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP101721,R003854,2,TRUE,Feeder Delay,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP101722,R003855,1,TRUE,Late Document,Pending,TRUE,Low,6,Military,Late Alert,TRUE
SHP101722,R003856,2,TRUE,Hub Congestion,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP101723,R003857,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,1,NA,Late Alert,TRUE
SHP101723,R003858,2,TRUE,Late Document,Paid,TRUE,High,6,NA,Late Alert,TRUE
SHP101724,R003859,1,FALSE,NA,Overdue,TRUE,Moderate,7,NA,NA,FALSE
SHP101724,R003860,2,TRUE,Hub Congestion,Overdue,TRUE,High,6,NA,Blank Sailing,TRUE
SHP101724,R003861,3,TRUE,Feeder Delay,Overdue,TRUE,Low,4,NA,Late Alert,FALSE
SHP101725,R003862,1,FALSE,NA,Pending,FALSE,Low,6,NA,NA,FALSE
SHP101725,R003863,2,TRUE,Feeder Delay,Pending,FALSE,High,7,NA,Blank Sailing,TRUE
SHP101725,R003864,3,FALSE,NA,Pending,FALSE,Moderate,7,Embargo,NA,TRUE
SHP101726,R003865,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP101726,R003866,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP101726,R003867,3,TRUE,Late Document,Paid,TRUE,Low,8,NA,Blank Sailing,TRUE
SHP101727,R003868,1,TRUE,Hub Congestion,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP101727,R003869,2,FALSE,NA,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP101728,R003870,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP101728,R003871,2,TRUE,Hub Congestion,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP101728,R003872,3,TRUE,Feeder Delay,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP101729,R003873,1,TRUE,Late Document,Paid,FALSE,Moderate,9,NA,Late Alert,TRUE
SHP101729,R003874,2,TRUE,Hub Congestion,Paid,FALSE,Low,6,NA,Late Alert,FALSE
SHP101729,R003875,3,FALSE,NA,Paid,FALSE,Low,6,NA,NA,FALSE
SHP101730,R003876,1,FALSE,NA,Paid,TRUE,Low,7,NA,Late Alert,TRUE
SHP101731,R003877,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP101731,R003878,2,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP101731,R003879,3,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP101732,R003880,1,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP101732,R003881,2,TRUE,Feeder Delay,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP101732,R003882,3,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP101733,R003883,1,TRUE,Late Document,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP101733,R003884,2,TRUE,Late Document,Paid,TRUE,Moderate,9,NA,NA,TRUE
SHP101734,R003885,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP101734,R003886,2,TRUE,Feeder Delay,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP101735,R003887,1,TRUE,Feeder Delay,Overdue,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP101735,R003888,2,TRUE,Carrier Overbooking,Overdue,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP101735,R003889,3,FALSE,NA,Overdue,TRUE,Low,2,NA,Late Alert,FALSE
SHP101736,R003890,1,TRUE,Hub Congestion,Pending,TRUE,High,10,NA,Late Alert,TRUE
SHP101736,R003891,2,TRUE,Feeder Delay,Pending,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP101737,R003892,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP101737,R003893,2,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP101737,R003894,3,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP101738,R003895,1,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP101738,R003896,2,FALSE,NA,Paid,TRUE,Moderate,8,NA,NA,FALSE
SHP101738,R003897,3,TRUE,Feeder Delay,Paid,TRUE,High,4,NA,Late Alert,TRUE
SHP101739,R003898,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP101739,R003899,2,TRUE,Hub Congestion,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP101739,R003900,3,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP101740,R003901,1,TRUE,Vessel Omission,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP101740,R003902,2,TRUE,Feeder Delay,Paid,TRUE,Low,6,NA,Blank Sailing,TRUE
SHP101740,R003903,3,TRUE,Hub Congestion,Paid,TRUE,Low,8,NA,Blank Sailing,TRUE
SHP101741,R003904,1,TRUE,Hub Congestion,Pending,TRUE,High,10,Strike,Blank Sailing,TRUE
SHP101741,R003905,2,TRUE,Late Document,Pending,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP101741,R003906,3,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,Embargo,Blank Sailing,TRUE
SHP101742,R003907,1,TRUE,Feeder Delay,Overdue,TRUE,Low,4,NA,Late Alert,FALSE
SHP101743,R003908,1,FALSE,NA,Paid,FALSE,Low,6,NA,NA,FALSE
SHP101743,R003909,2,FALSE,NA,Paid,FALSE,Low,6,NA,NA,FALSE
SHP101743,R003910,3,TRUE,Vessel Omission,Paid,FALSE,Moderate,5,NA,Late Alert,FALSE
SHP101744,R003911,1,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP101744,R003912,2,FALSE,NA,Paid,TRUE,Low,5,Strike,NA,TRUE
SHP101744,R003913,3,TRUE,Customs Hold,Paid,TRUE,Moderate,5,Strike,Late Alert,TRUE
SHP101745,R003914,1,FALSE,NA,Pending,TRUE,Moderate,5,NA,NA,FALSE
SHP101745,R003915,2,FALSE,NA,Pending,TRUE,Low,3,NA,NA,FALSE
SHP101745,R003916,3,FALSE,NA,Pending,TRUE,Low,7,NA,NA,FALSE
SHP101746,R003917,1,FALSE,NA,Pending,TRUE,Moderate,5,NA,NA,FALSE
SHP101746,R003918,2,FALSE,NA,Pending,TRUE,Low,5,NA,NA,FALSE
SHP101747,R003919,1,FALSE,NA,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP101747,R003920,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP101747,R003921,3,TRUE,Late Document,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP101748,R003922,1,FALSE,NA,Paid,TRUE,Low,8,NA,Blank Sailing,TRUE
SHP101748,R003923,2,FALSE,NA,Paid,TRUE,High,6,NA,NA,TRUE
SHP101748,R003924,3,TRUE,Late Document,Paid,TRUE,Low,8,Strike,Late Alert,TRUE
SHP101749,R003925,1,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP101749,R003926,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,1,Strike,Late Alert,TRUE
SHP101750,R003927,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP101751,R003928,1,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP101751,R003929,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP101752,R003930,1,TRUE,Hub Congestion,Paid,TRUE,Low,5,NA,NA,FALSE
SHP101753,R003931,1,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP101754,R003932,1,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP101755,R003933,1,TRUE,Carrier Overbooking,Pending,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP101755,R003934,2,FALSE,NA,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP101756,R003935,1,FALSE,NA,Pending,TRUE,Moderate,7,NA,NA,FALSE
SHP101756,R003936,2,TRUE,Vessel Omission,Pending,TRUE,Moderate,6,NA,NA,FALSE
SHP101757,R003937,1,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP101757,R003938,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,4,NA,Blank Sailing,TRUE
SHP101757,R003939,3,TRUE,Late Document,Paid,TRUE,Low,5,NA,NA,FALSE
SHP101758,R003940,1,FALSE,NA,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP101759,R003941,1,TRUE,Late Document,Paid,FALSE,Low,2,NA,Late Alert,TRUE
SHP101759,R003942,2,TRUE,Hub Congestion,Paid,FALSE,Low,1,NA,Late Alert,FALSE
SHP101759,R003943,3,TRUE,Hub Congestion,Paid,FALSE,Moderate,9,NA,Late Alert,TRUE
SHP101760,R003944,1,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP101761,R003945,1,FALSE,NA,Pending,TRUE,High,6,NA,NA,TRUE
SHP101761,R003946,2,TRUE,Feeder Delay,Pending,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP101761,R003947,3,TRUE,Feeder Delay,Pending,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP101762,R003948,1,TRUE,Late Document,Paid,FALSE,Moderate,9,NA,Late Alert,TRUE
SHP101762,R003949,2,FALSE,NA,Paid,FALSE,Low,6,NA,NA,FALSE
SHP101762,R003950,3,TRUE,Carrier Overbooking,Paid,FALSE,Moderate,6,NA,Blank Sailing,TRUE
SHP101763,R003951,1,TRUE,Late Document,Overdue,TRUE,Moderate,5,NA,Blank Sailing,TRUE
SHP101763,R003952,2,TRUE,Hub Congestion,Overdue,TRUE,High,10,NA,Late Alert,TRUE
SHP101764,R003953,1,FALSE,NA,Overdue,TRUE,Low,5,NA,NA,FALSE
SHP101765,R003954,1,TRUE,Vessel Omission,Pending,TRUE,Low,8,NA,Late Alert,FALSE
SHP101765,R003955,2,TRUE,Feeder Delay,Pending,TRUE,Low,7,NA,NA,FALSE
SHP101766,R003956,1,FALSE,NA,Paid,TRUE,Moderate,3,NA,Late Alert,FALSE
SHP101766,R003957,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,7,Protest,Late Alert,TRUE
SHP101766,R003958,3,TRUE,Carrier Overbooking,Paid,TRUE,Low,5,NA,NA,FALSE
SHP101767,R003959,1,TRUE,Vessel Omission,Overdue,TRUE,Low,8,NA,Late Alert,FALSE
SHP101767,R003960,2,TRUE,Vessel Omission,Overdue,TRUE,Moderate,6,Protest,Late Alert,TRUE
SHP101768,R003961,1,TRUE,Vessel Omission,Paid,TRUE,Low,3,NA,Late Alert,FALSE
SHP101769,R003962,1,TRUE,Hub Congestion,Paid,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP101769,R003963,2,FALSE,NA,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP101769,R003964,3,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP101770,R003965,1,FALSE,NA,Pending,FALSE,Moderate,4,NA,NA,FALSE
SHP101770,R003966,2,TRUE,Late Document,Pending,FALSE,Moderate,5,NA,Late Alert,FALSE
SHP101770,R003967,3,TRUE,Late Document,Pending,FALSE,Moderate,4,NA,NA,FALSE
SHP101771,R003968,1,TRUE,Vessel Omission,Pending,TRUE,Low,3,NA,Late Alert,FALSE
SHP101771,R003969,2,FALSE,NA,Pending,TRUE,Moderate,6,NA,NA,FALSE
SHP101771,R003970,3,TRUE,Feeder Delay,Pending,TRUE,High,7,NA,Late Alert,TRUE
SHP101772,R003971,1,FALSE,NA,Pending,TRUE,Moderate,8,NA,NA,FALSE
SHP101772,R003972,2,TRUE,Late Document,Pending,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP101772,R003973,3,TRUE,Late Document,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP101773,R003974,1,FALSE,NA,Paid,TRUE,High,5,NA,NA,TRUE
SHP101774,R003975,1,FALSE,NA,Paid,TRUE,High,8,NA,NA,TRUE
SHP101774,R003976,2,TRUE,Late Document,Paid,TRUE,Low,4,NA,Blank Sailing,TRUE
SHP101775,R003977,1,TRUE,Hub Congestion,Pending,TRUE,High,10,NA,Late Alert,TRUE
SHP101776,R003978,1,FALSE,NA,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP101777,R003979,1,TRUE,Hub Congestion,Overdue,TRUE,Low,5,NA,Late Alert,TRUE
SHP101777,R003980,2,TRUE,Feeder Delay,Overdue,TRUE,Low,5,NA,Late Alert,FALSE
SHP101778,R003981,1,FALSE,NA,Pending,TRUE,Low,5,Strike,NA,TRUE
SHP101778,R003982,2,TRUE,Hub Congestion,Pending,TRUE,High,10,NA,NA,TRUE
SHP101778,R003983,3,FALSE,NA,Pending,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP101779,R003984,1,TRUE,Late Document,Paid,FALSE,Low,7,NA,NA,FALSE
SHP101779,R003985,2,FALSE,NA,Paid,FALSE,Moderate,8,NA,NA,FALSE
SHP101779,R003986,3,FALSE,NA,Paid,FALSE,Low,8,NA,NA,FALSE
SHP101780,R003987,1,FALSE,NA,Overdue,TRUE,Low,8,NA,NA,FALSE
SHP101780,R003988,2,FALSE,NA,Overdue,TRUE,High,7,NA,NA,TRUE
SHP101781,R003989,1,FALSE,NA,Pending,TRUE,Low,7,NA,NA,FALSE
SHP101781,R003990,2,TRUE,Feeder Delay,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP101781,R003991,3,TRUE,Hub Congestion,Pending,TRUE,High,10,NA,Blank Sailing,TRUE
SHP101782,R003992,1,FALSE,NA,Pending,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP101782,R003993,2,FALSE,NA,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP101782,R003994,3,TRUE,Carrier Overbooking,Pending,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP101783,R003995,1,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP101783,R003996,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP101784,R003997,1,TRUE,Vessel Omission,Paid,TRUE,Low,5,NA,NA,FALSE
SHP101785,R003998,1,TRUE,Late Document,Paid,FALSE,Low,5,NA,Late Alert,FALSE
SHP101785,R003999,2,TRUE,Hub Congestion,Paid,FALSE,High,10,NA,Late Alert,TRUE
SHP101786,R004000,1,FALSE,NA,Pending,TRUE,Low,5,NA,NA,FALSE
SHP101786,R004001,2,FALSE,NA,Pending,TRUE,Low,6,NA,NA,FALSE
SHP101787,R004002,1,TRUE,Hub Congestion,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP101787,R004003,2,TRUE,Feeder Delay,Pending,TRUE,High,10,NA,Late Alert,TRUE
SHP101788,R004004,1,TRUE,Late Document,Pending,FALSE,Low,5,NA,NA,FALSE
SHP101788,R004005,2,FALSE,NA,Pending,FALSE,Moderate,6,NA,NA,FALSE
SHP101788,R004006,3,FALSE,NA,Pending,FALSE,Moderate,7,NA,NA,FALSE
SHP101789,R004007,1,TRUE,Feeder Delay,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP101789,R004008,2,FALSE,NA,Paid,TRUE,Low,3,Strike,NA,TRUE
SHP101790,R004009,1,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP101790,R004010,2,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,NA,TRUE
SHP101790,R004011,3,FALSE,NA,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP101791,R004012,1,FALSE,NA,Paid,FALSE,Moderate,3,NA,NA,FALSE
SHP101791,R004013,2,FALSE,NA,Paid,FALSE,Low,8,NA,NA,FALSE
SHP101792,R004014,1,TRUE,Hub Congestion,Pending,TRUE,High,10,Embargo,NA,TRUE
SHP101792,R004015,2,FALSE,NA,Pending,TRUE,Moderate,4,NA,NA,FALSE
SHP101793,R004016,1,FALSE,NA,Overdue,TRUE,Low,7,Strike,NA,TRUE
SHP101793,R004017,2,TRUE,Feeder Delay,Overdue,TRUE,Low,6,NA,Late Alert,FALSE
SHP101793,R004018,3,TRUE,Feeder Delay,Overdue,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP101794,R004019,1,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP101794,R004020,2,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP101794,R004021,3,TRUE,Feeder Delay,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP101795,R004022,1,TRUE,Hub Congestion,Pending,TRUE,High,7,Strike,Late Alert,TRUE
SHP101796,R004023,1,TRUE,Late Document,Paid,FALSE,Moderate,5,NA,NA,FALSE
SHP101796,R004024,2,TRUE,Feeder Delay,Paid,FALSE,Low,7,NA,Blank Sailing,TRUE
SHP101797,R004025,1,TRUE,Hub Congestion,Paid,TRUE,High,6,NA,Late Alert,TRUE
SHP101797,R004026,2,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP101797,R004027,3,TRUE,Feeder Delay,Paid,TRUE,High,7,NA,NA,TRUE
SHP101798,R004028,1,FALSE,NA,Pending,TRUE,Moderate,8,NA,NA,FALSE
SHP101799,R004029,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP101799,R004030,2,FALSE,NA,Paid,TRUE,Low,3,NA,NA,FALSE
SHP101799,R004031,3,TRUE,Feeder Delay,Paid,TRUE,Low,8,NA,NA,FALSE
SHP101800,R004032,1,FALSE,NA,Overdue,TRUE,High,6,NA,NA,TRUE
SHP101800,R004033,2,TRUE,Feeder Delay,Overdue,TRUE,Low,6,NA,Late Alert,FALSE
SHP101801,R004034,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP101801,R004035,2,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP101801,R004036,3,TRUE,Feeder Delay,Paid,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP101802,R004037,1,TRUE,Customs Hold,Overdue,TRUE,Low,8,Strike,Late Alert,TRUE
SHP101802,R004038,2,TRUE,Feeder Delay,Overdue,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP101802,R004039,3,TRUE,Hub Congestion,Overdue,TRUE,Low,5,NA,Late Alert,FALSE
SHP101803,R004040,1,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP101804,R004041,1,FALSE,NA,Paid,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP101804,R004042,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,6,NA,Blank Sailing,TRUE
SHP101804,R004043,3,TRUE,Feeder Delay,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP101805,R004044,1,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP101806,R004045,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP101806,R004046,2,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP101807,R004047,1,FALSE,NA,Overdue,TRUE,Low,5,Protest,NA,TRUE
SHP101807,R004048,2,FALSE,NA,Overdue,TRUE,Moderate,6,NA,NA,FALSE
SHP101808,R004049,1,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP101808,R004050,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP101809,R004051,1,TRUE,Late Document,Paid,TRUE,Moderate,5,Strike,NA,TRUE
SHP101810,R004052,1,TRUE,Carrier Overbooking,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP101810,R004053,2,TRUE,Customs Hold,Pending,TRUE,High,7,NA,Late Alert,TRUE
SHP101811,R004054,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP101812,R004055,1,TRUE,Hub Congestion,Paid,TRUE,Low,8,Embargo,Late Alert,TRUE
SHP101812,R004056,2,TRUE,Late Document,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP101812,R004057,3,FALSE,NA,Paid,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP101813,R004058,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP101813,R004059,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP101814,R004060,1,TRUE,Feeder Delay,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP101815,R004061,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP101816,R004062,1,TRUE,Late Document,Paid,FALSE,Low,8,NA,NA,FALSE
SHP101816,R004063,2,FALSE,NA,Paid,FALSE,Moderate,5,NA,NA,FALSE
SHP101816,R004064,3,TRUE,Feeder Delay,Paid,FALSE,Low,3,NA,Late Alert,FALSE
SHP101817,R004065,1,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP101817,R004066,2,FALSE,NA,Paid,TRUE,High,7,NA,NA,TRUE
SHP101817,R004067,3,FALSE,NA,Paid,TRUE,Moderate,8,NA,NA,FALSE
